1	77522	1	134566	53	1.413253e-13
1	77522	1	167621	29	6.837874e-09
1	77522	1	171164	28	2.753676e-08
1	77522	1	174886	32	1.068946e-11
1	77522	1	226931	20	4.795853e-08
1	79041	1	101871	168	2.939013e-36
1	79041	1	108107	259	1.456051e-115
1	79041	1	116051	139	2.459700e-50
1	79041	1	120304	101	1.219651e-32
1	79041	1	125166	47	1.001238e-06
1	79041	1	130646	82	7.652883e-29
1	79041	1	171164	26	3.987552e-07
1	80059	1	101871	99	4.441625e-08
1	80059	1	108107	240	1.929970e-100
1	80059	1	116051	120	1.910682e-37
1	80059	1	120304	84	4.040561e-22
1	80059	1	130646	103	1.633107e-44
1	87388	1	108107	799	0
1	87388	1	116051	364	4.265203e-209
1	87388	1	120304	167	5.481220e-61
1	87388	1	122885	85	2.216848e-17
1	87388	1	125166	146	2.188254e-55
1	87388	1	130646	215	5.971266e-129
1	87388	1	134566	106	2.250321e-41
1	87388	1	140853	58	6.000059e-14
1	87388	1	147791	33	2.436747e-05
1	87388	1	149706	61	8.234490e-21
1	87388	1	154558	35	5.057195e-13
1	87388	1	167621	24	5.735938e-05
1	87388	1	171164	46	1.139702e-18
1	87388	1	174886	37	3.483667e-13
1	87388	1	186272	22	1.492779e-05
1	87388	1	187825	33	2.800061e-13
1	87388	1	188722	22	4.613612e-06
1	87388	1	191604	28	9.481509e-10
1	87388	1	226931	31	3.114234e-16
1	95477	1	116051	207	3.330250e-58
1	95477	1	120304	109	4.175426e-11
1	95477	1	122885	76	4.034144e-06
1	95477	1	125166	92	3.472086e-11
1	95477	1	130646	147	4.039498e-56
1	95477	1	134566	67	1.955885e-09
1	95477	1	140853	32	2.338436e-05
1	95477	1	171164	25	8.621944e-05
1	98441	1	120304	180	1.254973e-42
1	98441	1	122885	117	8.032322e-14
1	98441	1	125166	143	8.582564e-35
1	98441	1	130646	249	3.795072e-127
1	98441	1	134566	102	1.871012e-26
1	98441	1	140853	53	5.438102e-14
1	98441	1	154558	30	4.214803e-07
1	98441	1	167621	50	2.194451e-16
1	98441	1	171164	43	3.840463e-13
1	98441	1	174886	40	4.621601e-13
1	98441	1	186272	23	5.825792e-05
1	98441	1	226931	19	3.188455e-06
1	101871	1	122059	112	1.553791e-26
1	101871	1	122885	161	1.033181e-32
1	101871	1	125166	173	7.193472e-39
1	101871	1	130646	295	7.565983e-146
1	101871	1	134566	93	9.795103e-17
1	101871	1	140853	64	7.840734e-17
1	101871	1	147791	47	1.001238e-06
1	101871	1	149706	47	4.542967e-13
1	101871	1	151287	33	8.688577e-06
1	101871	1	154558	39	8.715039e-11
1	101871	1	161357	30	4.214803e-07
1	101871	1	167621	31	8.294549e-06
1	101871	1	171164	35	1.113030e-07
1	101871	1	174886	44	8.979973e-14
1	101871	1	188722	29	4.092478e-08
1	101871	1	191604	27	5.388593e-07
1	101871	1	196340	29	6.837874e-09
1	108107	1	130646	695	0
1	108107	1	134566	319	4.108061e-167
1	108107	1	140853	167	5.481220e-61
1	108107	1	147791	131	9.376199e-45
1	108107	1	149706	151	2.730810e-70
1	108107	1	154558	52	9.563853e-09
1	108107	1	161357	45	1.200180e-07
1	108107	1	167621	58	1.789993e-16
1	108107	1	171164	72	1.142682e-28
1	108107	1	174886	65	3.908292e-27
1	108107	1	180329	53	7.337030e-20
1	108107	1	184795	67	5.463471e-34
1	108107	1	186272	58	2.397826e-26
1	108107	1	191604	66	1.869067e-35
1	108107	1	196340	18	3.562678e-05
1	108107	1	199404	30	1.640316e-09
1	108107	1	204567	40	1.129038e-17
1	108107	1	226931	42	3.612393e-24
1	116051	1	140853	129	2.406728e-18
1	116051	1	147791	118	1.692851e-29
1	116051	1	149706	109	1.320173e-24
1	116051	1	151287	39	6.294385e-05
1	116051	1	154558	68	3.356799e-19
1	116051	1	161357	54	1.813610e-17
1	116051	1	167621	68	1.060932e-19
1	116051	1	171164	111	9.191731e-57
1	116051	1	174886	91	7.682874e-40
1	116051	1	180329	40	1.888250e-08
1	116051	1	184795	31	8.294549e-06
1	116051	1	186272	36	4.739928e-09
1	116051	1	191604	39	2.030665e-12
1	116051	1	196340	24	2.430706e-08
1	116051	1	199404	28	5.956962e-07
1	116051	1	204567	28	1.515452e-07
1	116051	1	226931	29	8.819661e-12
1	120304	1	140853	84	6.013820e-13
1	120304	1	147791	79	5.769370e-07
1	120304	1	149706	111	8.386155e-19
1	120304	1	154558	65	3.217698e-14
1	120304	1	161357	35	3.659987e-05
1	120304	1	167621	64	1.928735e-14
1	120304	1	171164	73	7.814045e-23
1	120304	1	174886	49	1.995757e-09
1	120304	1	191604	24	7.363458e-07
1	120304	1	226931	22	1.110819e-06
1	125166	1	147791	92	3.129608e-06
1	125166	1	149706	106	3.754826e-10
1	125166	1	161357	59	5.063064e-14
1	125166	1	167621	46	8.369031e-05
1	125166	1	171164	77	9.587198e-22
1	125166	1	174886	42	6.003828e-05
1	125166	1	186272	32	6.042791e-05
1	125166	1	226931	24	3.243841e-07
1	130646	1	151287	67	1.147195e-06
1	130646	1	154558	150	7.093811e-50
1	130646	1	161357	86	1.157146e-13
1	130646	1	167621	89	2.179904e-19
1	130646	1	171164	119	3.587453e-45
1	130646	1	174886	49	9.072898e-06
1	130646	1	180329	74	5.764909e-20
1	130646	1	184795	69	2.573200e-20
1	130646	1	186272	49	2.094385e-11
1	130646	1	191604	52	4.908978e-15
1	130646	1	204567	41	6.456778e-12
1	130646	1	226931	30	2.454015e-10
1	134566	1	167621	68	5.428995e-07
1	134566	1	174886	50	4.135386e-06
1	140853	1	161357	184	2.249345e-74
1	140853	1	167621	69	1.034009e-11
1	140853	1	171164	62	3.230880e-05
1	147791	1	171164	99	4.441625e-08
1	147791	1	174886	83	3.615369e-08
1	147791	1	191604	34	8.845938e-05
1	149706	1	171164	154	2.608302e-29
1	149706	1	174886	109	6.296661e-18
1	149706	1	226931	25	8.621944e-05
1	154558	1	180329	55	3.198417e-06
1	154558	1	191604	55	6.455283e-12
1	154558	1	204567	42	1.290942e-12
1	161357	1	191604	105	1.738327e-39
1	167621	1	191604	97	1.584973e-07
1	167621	1	226931	35	4.636590e-05
1	171164	1	191604	130	9.558974e-19
1	171164	1	199404	75	7.540131e-06
1	171164	1	204567	62	3.230880e-05
1	171164	1	226931	50	6.225913e-12
1	174886	1	204567	72	4.495289e-05
1	184795	1	226931	47	4.107506e-05
1	191604	1	226931	65	1.120891e-08
1	204567	1	226931	79	6.452347e-11
2	9409	2	39289	54	6.884624e-06
2	9409	2	41562	80	1.121739e-22
2	9409	2	54516	37	1.223870e-07
2	9409	2	65265	26	4.023224e-05
2	9409	2	71465	34	1.165531e-10
2	9409	2	107437	16	7.772089e-05
2	9409	2	118500	23	2.727777e-07
2	9409	2	437804	14	1.355591e-08
2	9409	2	538141	11	1.434971e-06
2	11430	2	75701	35	3.628045e-06
2	14347	2	35910	135	8.517728e-21
2	14347	2	39289	159	1.001471e-31
2	14347	2	41562	166	2.678658e-48
2	14347	2	43291	79	5.769370e-07
2	14347	2	44988	88	1.633627e-14
2	14347	2	54516	73	4.106414e-16
2	14347	2	55874	36	1.475382e-05
2	14347	2	60193	74	5.764909e-20
2	14347	2	65265	58	6.000059e-14
2	14347	2	71465	57	7.053797e-16
2	14347	2	74057	46	7.142826e-10
2	14347	2	75701	43	5.832995e-10
2	14347	2	81169	59	1.259371e-22
2	14347	2	86934	43	3.840463e-13
2	14347	2	91365	29	1.129092e-06
2	14347	2	93644	30	3.462037e-07
2	14347	2	95059	31	1.312086e-08
2	14347	2	97402	32	3.428076e-09
2	14347	2	99601	28	1.515452e-07
2	14347	2	123381	31	8.356335e-13
2	14347	2	128146	19	3.043877e-05
2	14347	2	133258	23	2.263442e-08
2	14347	2	193504	18	6.637821e-08
2	14347	2	353543	12	2.055867e-06
2	14347	2	372293	13	2.812878e-07
2	14347	2	400155	17	2.100072e-11
2	14347	2	437804	13	8.321587e-08
2	14347	2	486817	22	1.684130e-18
2	14347	2	586123	13	1.273697e-08
2	14347	2	602709	9	5.862509e-05
2	14347	2	676683	12	1.840741e-07
2	14347	2	721188	11	3.916382e-07
2	18821	2	39289	223	3.655699e-68
2	18821	2	41562	123	5.121576e-16
2	18821	2	43291	105	7.655864e-10
2	18821	2	44988	114	3.838252e-20
2	18821	2	54516	93	1.759662e-21
2	18821	2	60193	56	2.477870e-08
2	18821	2	65265	72	8.231131e-19
2	18821	2	75701	39	1.176951e-06
2	18821	2	86934	39	9.274491e-10
2	18821	2	91365	40	2.541745e-11
2	18821	2	97402	46	3.728101e-17
2	18821	2	99601	26	6.320716e-06
2	18821	2	128146	22	1.110819e-06
2	18821	2	177394	16	7.956882e-06
2	18821	2	193504	22	3.137227e-11
2	18821	2	589573	9	7.062153e-05
2	18821	2	670731	11	1.324741e-06
2	21002	2	60193	56	1.285318e-05
2	21002	2	74057	42	2.008286e-06
2	21002	2	97402	25	8.621944e-05
2	21002	2	118500	21	4.950762e-05
2	21002	2	268119	12	4.988049e-05
2	22218	2	44988	69	2.596385e-07
2	22218	2	53344	43	8.797019e-05
2	22218	2	55874	45	1.844946e-05
2	22218	2	57727	42	4.870397e-06
2	22218	2	65265	36	1.475382e-05
2	22218	2	71465	64	1.914383e-24
2	22218	2	91365	32	6.294962e-11
2	22218	2	133258	16	4.209839e-06
2	28315	2	65265	51	6.129864e-10
2	28315	2	71465	45	1.198908e-09
2	28315	2	91365	24	4.990234e-05
2	35910	2	60193	111	9.241582e-12
2	35910	2	74057	75	9.975136e-13
2	35910	2	81169	58	1.865524e-11
2	35910	2	118500	25	1.926058e-05
2	35910	2	123381	27	5.388593e-07
2	35910	2	372293	10	8.958991e-05
2	35910	2	592883	10	9.160271e-06
2	35910	2	683501	9	7.472775e-05
2	39289	2	60193	163	1.034903e-33
2	39289	2	65265	77	2.116565e-06
2	39289	2	71465	68	5.428995e-07
2	39289	2	74057	88	1.633627e-14
2	39289	2	75701	70	1.271904e-10
2	39289	2	81169	64	9.591029e-12
2	39289	2	86934	44	1.248613e-05
2	39289	2	91365	59	1.729156e-14
2	39289	2	97402	58	1.789993e-16
2	39289	2	353543	11	3.659570e-05
2	39289	2	414943	14	2.581693e-08
2	39289	2	462021	13	8.321587e-08
2	39289	2	505806	9	8.102196e-06
2	39289	2	538141	12	2.297821e-07
2	39289	2	553516	13	2.491090e-08
2	39289	2	592883	11	8.840362e-07
2	39289	2	627303	9	5.862509e-05
2	39289	2	667589	11	1.171848e-06
2	39289	2	702571	15	1.634888e-10
2	41562	2	65265	84	6.013820e-13
2	41562	2	71465	97	4.937421e-13
2	41562	2	74057	103	1.605781e-21
2	41562	2	75701	65	4.497408e-06
2	41562	2	81169	95	1.493856e-22
2	41562	2	86934	44	1.248613e-05
2	41562	2	91365	73	2.189859e-19
2	41562	2	95059	40	1.182892e-05
2	41562	2	97402	41	1.607446e-07
2	41562	2	99601	39	1.176951e-06
2	41562	2	118500	42	2.198131e-14
2	41562	2	123381	27	1.971497e-06
2	41562	2	133258	19	2.040581e-06
2	41562	2	193504	15	4.636590e-05
2	41562	2	357000	12	6.748102e-06
2	41562	2	402459	11	1.008257e-05
2	41562	2	414943	12	1.892491e-06
2	41562	2	429972	9	1.753349e-05
2	41562	2	437804	12	1.398047e-06
2	41562	2	455028	10	3.484186e-05
2	41562	2	553516	14	2.424149e-09
2	43291	2	74057	77	4.308210e-10
2	43291	2	411671	9	3.327935e-05
2	43291	2	670731	9	7.132323e-05
2	43291	2	797920	9	7.803567e-05
2	44988	2	65265	123	8.615909e-33
2	44988	2	71465	158	1.357290e-69
2	44988	2	74057	108	1.684812e-17
2	44988	2	81169	77	1.286712e-13
2	44988	2	86934	50	4.135386e-06
2	44988	2	91365	60	2.018652e-12
2	44988	2	97402	45	1.200180e-07
2	44988	2	99601	42	2.008286e-06
2	44988	2	118500	36	4.739928e-09
2	44988	2	123381	25	8.621944e-05
2	44988	2	133258	19	8.954396e-06
2	44988	2	389582	9	3.213297e-05
2	44988	2	559185	10	1.553457e-05
2	44988	2	713528	10	7.540131e-06
2	48741	2	71465	79	6.452347e-11
2	48741	2	518517	8	7.668135e-05
2	53344	2	77673	74	4.912006e-09
2	53344	2	81169	89	1.012151e-21
2	53344	2	86934	55	2.030876e-09
2	53344	2	91365	39	6.294385e-05
2	53344	2	542390	9	8.116087e-06
2	53344	2	627303	8	4.459435e-05
2	53344	2	759583	10	1.761368e-07
2	54516	2	75701	131	3.795995e-19
2	54516	2	81169	118	5.474099e-22
2	54516	2	86934	71	5.741638e-08
2	54516	2	91365	80	5.497609e-15
2	54516	2	95059	55	6.084674e-08
2	54516	2	97402	81	2.045396e-20
2	54516	2	99601	59	6.225742e-12
2	54516	2	107437	41	5.381332e-12
2	54516	2	123381	31	8.294549e-06
2	54516	2	380477	17	9.997926e-11
2	54516	2	400155	12	3.408359e-06
2	54516	2	458794	14	1.439087e-08
2	54516	2	486817	13	1.110620e-07
2	54516	2	553516	10	1.528814e-05
2	54516	2	592883	9	6.322951e-05
2	54516	2	669042	10	1.336078e-05
2	55874	2	81169	55	3.198417e-06
2	55874	2	366540	12	2.432253e-07
2	57727	2	81169	125	5.647802e-34
2	57727	2	107437	41	1.137639e-09
2	57727	2	123381	27	9.663660e-08
2	57727	2	133258	30	6.872709e-12
2	57727	2	366540	9	8.345043e-05
2	57727	2	411671	10	5.282363e-06
2	57727	2	448453	12	1.508302e-08
2	57727	2	737797	9	3.444197e-06
2	60193	2	81169	243	2.563205e-81
2	60193	2	86934	163	1.874167e-46
2	60193	2	91365	153	2.965431e-51
2	60193	2	95059	94	3.428189e-17
2	60193	2	97402	153	1.439665e-60
2	60193	2	99601	79	1.610151e-14
2	60193	2	107437	61	6.492292e-13
2	60193	2	123381	41	6.075590e-09
2	60193	2	128146	36	3.502487e-08
2	60193	2	133258	32	5.521074e-07
2	60193	2	177394	22	1.063164e-07
2	60193	2	184519	17	6.704843e-05
2	60193	2	268119	17	4.111883e-08
2	60193	2	290117	21	3.906968e-12
2	60193	2	337328	17	1.057841e-09
2	60193	2	364482	12	1.055127e-05
2	60193	2	375119	16	1.745588e-09
2	60193	2	380477	11	4.478778e-05
2	60193	2	385687	11	2.490370e-05
2	60193	2	412447	12	2.526778e-06
2	60193	2	421033	14	2.109532e-08
2	60193	2	422510	12	1.409872e-06
2	60193	2	444584	10	6.458644e-05
2	60193	2	458794	11	1.000916e-05
2	60193	2	527771	10	1.793356e-05
2	60193	2	532885	8	8.797019e-05
2	60193	2	544545	13	2.603513e-08
2	60193	2	559185	10	1.528814e-05
2	60193	2	592883	9	7.009218e-05
2	60193	2	647884	9	5.862509e-05
2	60193	2	670731	12	1.923365e-07
2	60193	2	676683	12	9.704955e-08
2	60193	2	680504	12	1.063164e-07
2	65265	2	86934	144	1.086947e-24
2	65265	2	91365	116	4.683502e-21
2	65265	2	93644	83	3.615369e-08
2	65265	2	95059	57	6.459610e-07
2	65265	2	97402	85	3.036607e-13
2	65265	2	99601	43	8.797019e-05
2	65265	2	102360	64	7.840734e-17
2	65265	2	107437	68	1.549658e-23
2	65265	2	113581	42	6.003828e-05
2	65265	2	118500	68	1.060932e-19
2	65265	2	123381	38	3.056040e-06
2	65265	2	128146	30	3.280498e-08
2	65265	2	133258	31	8.294549e-06
2	65265	2	171075	17	2.864966e-06
2	65265	2	190351	14	2.436333e-05
2	65265	2	290117	27	3.346582e-18
2	65265	2	323620	12	9.454252e-07
2	65265	2	362662	10	1.442557e-05
2	65265	2	364482	15	2.794571e-08
2	65265	2	368032	10	1.293479e-05
2	65265	2	380477	10	7.670608e-06
2	65265	2	393927	11	2.490370e-05
2	65265	2	414943	14	6.110891e-08
2	65265	2	421033	11	6.819483e-07
2	65265	2	422510	9	5.297090e-05
2	65265	2	429972	9	2.424040e-05
2	65265	2	497227	9	1.154725e-05
2	65265	2	508561	14	6.113869e-09
2	65265	2	542390	11	5.046366e-08
2	65265	2	547513	8	8.700051e-05
2	65265	2	602709	11	1.010790e-06
2	65265	2	670731	9	8.602781e-05
2	65265	2	689958	9	6.228989e-05
2	65265	2	730970	9	1.764960e-06
2	71465	2	95059	135	8.517728e-21
2	71465	2	97402	152	6.660965e-40
2	71465	2	99601	77	2.116565e-06
2	71465	2	102360	101	1.315126e-36
2	71465	2	107437	65	2.041185e-17
2	71465	2	113581	41	1.026331e-07
2	71465	2	118500	39	1.264454e-08
2	71465	2	123381	32	5.828974e-07
2	71465	2	128146	39	2.029594e-12
2	71465	2	129871	30	4.214803e-07
2	71465	2	133258	31	8.466286e-09
2	71465	2	154410	23	1.123778e-07
2	71465	2	160950	30	1.067737e-08
2	71465	2	185952	15	2.051410e-05
2	71465	2	193504	23	1.067737e-08
2	71465	2	205464	16	2.904246e-07
2	71465	2	273716	14	9.519126e-08
2	71465	2	278991	13	5.033182e-07
2	71465	2	290117	13	2.176070e-05
2	71465	2	344212	10	2.592422e-05
2	71465	2	359367	13	2.807254e-06
2	71465	2	380477	9	8.345043e-05
2	71465	2	389582	10	7.670608e-06
2	71465	2	416808	9	4.234396e-05
2	71465	2	465843	10	5.621483e-05
2	71465	2	540541	8	7.668135e-05
2	71465	2	553516	8	8.700051e-05
2	71465	2	666129	9	6.788507e-05
2	71465	2	745651	10	2.271802e-07
2	74057	2	95059	126	3.644383e-17
2	74057	2	97402	274	3.961023e-103
2	74057	2	99601	168	1.512329e-49
2	74057	2	102360	78	1.123885e-06
2	74057	2	128146	42	2.008286e-06
2	74057	2	133258	35	4.636590e-05
2	74057	2	245669	16	1.777346e-06
2	74057	2	278991	14	1.070769e-05
2	74057	2	290117	16	1.121891e-07
2	74057	2	357000	12	1.329653e-05
2	74057	2	375119	13	1.657005e-06
2	74057	2	387102	12	5.876644e-06
2	74057	2	414943	13	4.566192e-07
2	74057	2	465843	10	5.621483e-05
2	74057	2	524207	9	1.240155e-05
2	74057	2	527771	18	1.741515e-13
2	74057	2	538141	13	2.291434e-08
2	74057	2	553516	17	7.446028e-13
2	74057	2	627303	12	9.393207e-08
2	74057	2	680504	13	1.721845e-08
2	74057	2	689958	9	5.862509e-05
2	74057	2	737797	13	1.924628e-08
2	75701	2	97402	142	8.355388e-24
2	75701	2	99601	111	9.241582e-12
2	75701	2	118500	67	3.853601e-13
2	75701	2	123381	47	1.001238e-06
2	75701	2	128146	39	2.750563e-05
2	75701	2	362662	14	4.286802e-07
2	75701	2	364482	15	6.029636e-08
2	75701	2	372293	14	2.113043e-07
2	75701	2	465843	10	5.621483e-05
2	75701	2	553516	9	7.865191e-05
2	75701	2	680504	10	7.893944e-06
2	77673	2	133258	48	1.095368e-18
2	81169	2	102360	70	1.199554e-07
2	81169	2	107437	111	8.386155e-19
2	81169	2	113581	85	3.036607e-13
2	81169	2	118500	76	3.611906e-13
2	81169	2	123381	70	1.355914e-14
2	81169	2	128146	70	1.103641e-17
2	81169	2	133258	58	6.000059e-14
2	81169	2	152882	30	4.916425e-06
2	81169	2	160950	25	8.621944e-05
2	81169	2	190351	20	1.561466e-05
2	81169	2	193504	34	1.106525e-15
2	81169	2	250086	16	3.092704e-06
2	81169	2	290117	20	1.168811e-10
2	81169	2	340549	17	1.916135e-09
2	81169	2	357000	17	1.057841e-09
2	81169	2	362662	16	5.556350e-09
2	81169	2	372293	15	2.969713e-08
2	81169	2	414943	16	6.830637e-10
2	81169	2	437804	17	4.033821e-11
2	81169	2	467838	12	1.373031e-06
2	81169	2	474127	11	8.429578e-06
2	81169	2	486817	12	6.137147e-07
2	81169	2	527771	13	4.380418e-08
2	81169	2	553516	19	6.892088e-15
2	81169	2	559185	12	1.478627e-07
2	81169	2	616878	9	6.322951e-05
2	81169	2	730970	10	1.010301e-05
2	86934	2	107437	105	7.655864e-10
2	86934	2	113581	142	3.067048e-34
2	86934	2	118500	128	2.676847e-35
2	86934	2	123381	135	1.620897e-47
2	86934	2	128146	75	3.728101e-17
2	86934	2	133258	89	2.305543e-29
2	86934	2	137328	43	8.131056e-07
2	86934	2	149998	35	3.628045e-06
2	86934	2	152882	44	1.286687e-12
2	86934	2	167917	32	3.428076e-09
2	86934	2	177394	29	6.837874e-09
2	86934	2	193504	29	2.498812e-11
2	86934	2	215163	19	3.188455e-06
2	86934	2	278991	14	1.357671e-05
2	86934	2	290117	14	1.070769e-05
2	86934	2	340549	12	2.833689e-05
2	86934	2	359367	14	3.619327e-07
2	86934	2	372293	14	4.286802e-07
2	86934	2	393927	16	1.995757e-09
2	86934	2	400155	14	1.181273e-07
2	86934	2	413372	11	2.490370e-05
2	86934	2	414943	17	9.997926e-11
2	86934	2	437804	13	3.441885e-07
2	86934	2	443672	13	2.812878e-07
2	86934	2	486817	16	2.287843e-10
2	86934	2	538141	12	3.143311e-07
2	86934	2	553516	10	1.793356e-05
2	86934	2	559185	16	1.719067e-11
2	86934	2	670731	10	6.485825e-06
2	86934	2	680504	9	6.788507e-05
2	86934	2	689958	13	9.794880e-09
2	86934	2	737797	11	1.324741e-06
2	91365	2	113581	165	1.010543e-34
2	91365	2	118500	178	6.338229e-56
2	91365	2	123381	202	1.771138e-87
2	91365	2	128146	88	7.041329e-19
2	91365	2	133258	86	2.750588e-23
2	91365	2	137328	42	6.003828e-05
2	91365	2	152882	72	1.142682e-28
2	91365	2	160950	66	6.554976e-28
2	91365	2	167917	25	8.621944e-05
2	91365	2	185952	27	1.071376e-07
2	91365	2	190351	22	1.492779e-05
2	91365	2	193504	29	2.005299e-10
2	91365	2	290117	17	7.482538e-08
2	91365	2	340549	19	7.702484e-11
2	91365	2	344212	14	7.911428e-09
2	91365	2	353543	19	1.672323e-11
2	91365	2	357000	12	2.553856e-05
2	91365	2	359367	12	2.553856e-05
